Country,2000,2005,2010,2011,2012,2013,2014,2015
Afghanistan,0.4941787602432557,0.4202615054343185,0.34367713318382165,0.3291984956439267,0.3154818916587631,0.30214630445096513,0.28995376757526414,0.27890428103166015
Albania,0.5214359259166952,0.409126649565407,0.33291678346989007,0.32088364671796626,0.3088505099660426,0.2988228960061061,0.28879528204616967,0.2807731908782205
Algeria,0.48130405951044486,0.40613818623677334,0.33097231296310187,0.3224858433999454,0.3164240794262622,0.3127870210420523,0.31036231545257903,0.3091499626578424
Angola,0.5670394882148376,0.4580145044904389,0.32707495117319624,0.30406465310071,0.2835197441074188,0.26516629207341197,0.24982609335842124,0.2369512837226254
Antigua and Barbuda,0.49451199178277055,0.40158356379674653,0.34184386009144546,0.3285683703791563,0.3186117530949394,0.30865513581072257,0.2986985185265057,0.2887419012422888
Argentina,0.47408396204126174,0.40565947267448177,0.3543411056493967,0.339678715070801,0.32501632449220524,0.3103539339136095,0.2956915433350138,0.28347288451951735
Armenia,0.5500022385375237,0.4275764910889719,0.3307322431072817,0.31428699345001354,0.2978417437927454,0.2832237440973959,0.26860574440204643,0.2558149946686157
Australia,0.45995381548917386,0.4228607658529502,0.35609327650774747,0.341256056653258,0.3190002268715238,0.3115816169442791,0.2967443970897896,0.2819071772353001
Austria,0.45048686336168753,0.40134284190404895,0.35219882044641027,0.3440081502034705,0.3358174799605307,0.31943613947465116,0.30305479898877163,0.29486412874583184
Azerbaijan,0.5919463766757703,0.4134860962243941,0.3123054907899085,0.2979649325393514,0.2860144673305539,0.2748606998023429,0.26450362995471843,0.2549432577876804
Bahamas,0.42392795109475906,0.4265610439587016,0.36336681522407915,0.3475682580404235,0.3317697008567679,0.3159711436731123,0.3028056793533993,0.28964021503368625
Bahrain,0.48670566075009075,0.41272640031607694,0.3348534945960624,0.3231725587380603,0.3153852681660588,0.3075979775940574,0.3037043323080566,0.2998106870220559
Bangladesh,0.5754214343468088,0.43782065656822405,0.3252382020221093,0.3061452711341717,0.2877107171734044,0.2705929170669776,0.25413349388772105,0.23899082456280502
Barbados,0.37705813214776074,0.3923442726402375,0.3617719916552839,0.35412892140904556,0.3464858511628071,0.3388427809165688,0.3311997106703304,0.3210089503420125
Belarus,0.6660887153949013,0.44232453756692663,0.28620999489624666,0.26539472254015595,0.24978326827308797,0.23417181400602,0.218560359738952,0.20815272356090667
Belgium,0.4547079560062756,0.3853457254290471,0.3468111528861424,0.3391042383775615,0.33139732386898046,0.32369040936039956,0.3159834948518186,0.3082765803432377
Belize,0.4542886089398305,0.39585314471935434,0.3543828152725648,0.3430727254234404,0.33176263557431607,0.3204525457251916,0.30725744090121315,0.29406233607723464
Benin,0.44828218410630194,0.38619323893922414,0.3449040904031173,0.339005640612245,0.33279674609553717,0.32627740685299395,0.31913717815878,0.3113760600128953
Bhutan,0.5772096153537811,0.43178858822976646,0.3184347619587397,0.3012825382466764,0.28636756110575184,0.27368983053596596,0.26175784882322634,0.25057161596753286
Bolivia (Plurinational State of),0.5531749034082629,0.4235461979729933,0.3230319611381586,0.3091679284712848,0.2966902990710984,0.2849058713042557,0.2745078468041004,0.2648030239372888
Bosnia and Herzegovina,0.482817697803373,0.42917128693633155,0.33650930452962363,0.3218784652022486,0.31212457231733204,0.3023706794324154,0.29749373298995707,0.29749373298995707
Botswana,0.5225895180220118,0.4358034451366359,0.3277891242073551,0.32279424231467163,0.3084339568732065,0.2890787895390579,0.27846466551710547,0.26285565960246954
Brazil,0.5771649118281427,0.4207822401875566,0.31921411324573257,0.30470438082547197,0.2901946484052114,0.2772971084760909,0.2643995685469704,0.25311422110898996
Brunei Darussalam,0.39288831194916907,0.38289962605215627,0.34960400639544703,0.3462744444297761,0.3429448824641052,0.33961532049843424,0.3362857585327633,0.3329561965670924
Bulgaria,0.5434048922211216,0.4129877180880525,0.3353584477707494,0.3229377645199809,0.3074119104565203,0.2887808855803675,0.27325503151690694,0.25462400664075413
Burkina Faso,0.5241085167601486,0.4486554634059744,0.33779751578561074,0.31806364029298057,0.2997807850571614,0.28352935818087777,0.2693093596641295,0.25683058545555454
Burundi,0.5328541900537508,0.43722274269973327,0.33029902111941106,0.31441926048867014,0.2999510341362173,0.2865414584924805,0.27489630069660387,0.26325114290072715
Cabo Verde,0.47913875019712887,0.37133253140277483,0.35269935778399764,0.3420518300018392,0.330073361246911,0.31809489249198275,0.30611642373705455,0.2954688959548961
Cambodia,0.6865008152692208,0.42024115327228007,0.2848657588593776,0.2636933038090185,0.24508720694658168,0.22904746827206715,0.21621567733245556,0.20530865503378568
Cameroon,0.5221155825261475,0.4294770905148698,0.3412499552660337,0.3229743343930605,0.3056440042548963,0.28957406176314404,0.27570979765261266,0.26247572736528724
Canada,0.39405010946629504,0.3876944625394193,0.3559162279050407,0.34956058097816495,0.34320493405128927,0.3368492871244135,0.3304936401975378,0.32413799327066206
Central African Republic,0.41420283377400086,0.3930479589207727,0.357950098368826,0.34905543507826414,0.3396799791774017,0.3310257121919902,0.3211694636808271,0.30963044103361176
Chad,0.43532106183328667,0.396986468057584,0.35206679068850893,0.3426595284122629,0.33348744769292304,0.32478573008739536,0.31631919403877395,0.3078526579901525
Chile,0.4307223875221933,0.3635455013948787,0.34378759371037443,0.3398360121734736,0.3358844306365727,0.3358844306365727,0.3358844306365727,0.33193284909967186
China,0.675672339086934,0.4394616839589815,0.28748118492316704,0.2673391910750471,0.2471971972269271,0.2288862937286362,0.2105753902303453,0.19592666743171258
