HDI Rank (2017),Country,2000,2005,2010,2011,2012,2013,2014,2015,2016
15.0,Finland,4.3,3.8,3.0,2.9,2.8,2.6,2.5,2.4,2.3
24.0,France,5.4,4.6,4.2,4.2,4.1,4.1,4.0,3.9,3.9
110.0,Gabon,84.6,76.1,63.7,61.0,58.2,55.3,53.0,50.6,47.4
174.0,Gambia,117.1,96.6,80.3,77.4,74.8,72.1,69.9,67.5,65.3
70.0,Georgia,35.5,24.6,16.5,15.3,14.2,13.2,12.3,11.4,10.7
5.0,Germany,5.4,4.7,4.2,4.1,4.0,4.0,3.9,3.9,3.8
140.0,Ghana,100.1,86.9,74.7,71.7,68.7,66.0,63.4,61.0,58.8
31.0,Greece,6.4,4.6,3.9,3.9,3.9,3.9,3.9,3.8,3.8
75.0,Grenada,15.7,15.0,14.6,14.7,14.9,15.2,15.5,15.8,16.0
127.0,Guatemala,51.9,42.7,35.4,34.1,32.9,31.7,30.5,29.5,28.5
175.0,Guinea,165.8,132.2,109.4,105.6,102.0,98.6,95.2,92.0,89.0
177.0,Guinea-Bissau,174.2,145.0,114.0,108.5,103.5,99.0,94.9,91.3,88.1
125.0,Guyana,46.4,41.5,37.6,36.9,36.1,35.3,34.4,33.4,32.4
168.0,Haiti,104.5,89.8,208.0,77.2,75.2,73.1,71.0,68.9,67.0
133.0,Honduras,37.3,29.4,23.4,22.5,21.6,20.8,20.1,19.4,18.7
45.0,Hungary,10.1,7.6,6.0,5.8,5.7,5.6,5.5,5.4,5.2
6.0,Iceland,4.1,3.1,2.6,2.5,2.4,2.3,2.3,2.2,2.1
130.0,India,91.5,74.4,58.8,55.9,53.0,50.3,47.7,45.2,43.0
116.0,Indonesia,52.3,41.5,33.3,31.9,30.6,29.4,28.3,27.3,26.4
60.0,Iran (Islamic Republic of),34.3,25.6,19.3,18.4,17.6,16.9,16.3,15.7,15.1
120.0,Iraq,45.0,41.0,36.9,36.0,35.1,34.1,33.2,32.2,31.2
4.0,Ireland,7.2,5.2,4.2,4.1,4.0,3.9,3.8,3.7,3.6
22.0,Israel,6.9,5.6,4.6,4.4,4.2,4.1,3.9,3.8,3.6
28.0,Italy,5.6,4.5,4.0,3.9,3.8,3.7,3.6,3.4,3.3
97.0,Jamaica,22.0,19.9,18.1,17.7,17.2,16.8,16.3,15.8,15.3
19.0,Japan,4.5,3.7,3.2,3.4,3.0,2.9,2.8,3.0,2.7
95.0,Jordan,27.9,24.3,21.1,20.5,19.9,19.3,18.7,18.1,17.6
58.0,Kazakhstan,43.0,32.1,21.5,19.3,17.4,15.6,14.0,12.6,11.4
142.0,Kenya,100.8,81.0,62.2,59.8,57.8,55.8,53.5,51.0,49.2
134.0,Kiribati,70.6,64.6,62.7,61.5,60.2,58.8,57.4,55.9,54.3
22.0,Korea (Republic of),7.5,5.5,4.1,4.0,3.9,3.7,3.6,3.5,3.4
