Country,2000,2005,2010,2011,2012,2013,2014,2015
Afghanistan,0.22569121242035226,0.39842707185591714,0.34610836545059465,0.34610836545059465,0.3179367543092672,0.3541573972052597,0.3903780401012521,0.4145251353652471
Albania,0.3849556845691976,0.3566501195273448,0.28305565041852765,0.31702232846875095,0.3340056674938626,0.3566501195273448,0.3962779105859387,0.3849556845691976
Algeria,0.22533797299287767,0.20602328959348817,0.32834961778962174,0.34122607338921473,0.3862936679877903,0.3862936679877903,0.4184848069867728,0.4571141737855518
Angola,0.29897804577183745,0.4783648732349399,0.32289628943358445,0.3348554112644579,0.32289628943358445,0.35877365492620494,0.3348554112644579,0.34681453309533145
Antigua and Barbuda,0.28318996364251314,0.3039111804944044,0.37988897561800544,0.39370312018593295,0.3522606864821505,0.37298190333404174,0.39370312018593295,0.33153946963025926
Argentina,0.27962211675607057,0.35791630944777036,0.380286078788256,0.3523238671126489,0.3523238671126489,0.35791630944777036,0.35791630944777036,0.380286078788256
Armenia,0.32558249979369985,0.3506273074701383,0.26547496137024756,0.19034053834093223,0.33560042286427527,0.41574380742887834,0.3506273074701383,0.5059051150640567
Australia,0.3122868699315519,0.328723020980581,0.3492682097918673,0.35337724755412453,0.35748628531638177,0.3615953230786391,0.37392243636541084,0.38624954965218267
Austria,0.3262801147610323,0.34046620670716415,0.35819882163982897,0.35110577566676304,0.35819882163982897,0.36174534462636193,0.3652918676128949,0.3652918676128949
Azerbaijan,0.24091198643696252,0.4691443946404007,0.3106496667213464,0.3043098776045842,0.32332924495487075,0.3423486123051573,0.3613679796554438,0.4247658708230655
Bahamas,0.2569636384636412,0.29727166018342804,0.3728492009080284,0.3829262063379751,0.3829262063379751,0.3728492009080284,0.367810698193055,0.3728492009080284
Bahrain,0.3036319479852336,0.26791054233991196,0.29470159657390316,0.2768408937512424,0.3750747592758768,0.38400511068720716,0.41079616492119836,0.4643782733891808
Bangladesh,0.31688863981190774,0.3697034131138924,0.35649971978839623,0.3697034131138924,0.35649971978839623,0.35649971978839623,0.35649971978839623,0.3432960264629001
Barbados,0.253501748772002,0.30712711870454085,0.3363773204859257,0.36075248863707976,0.404627791309157,0.39975275767892615,0.37537758952777217,0.36562752226731055
Belarus,0.3490955428100307,0.3998730763096715,0.3364011594351205,0.2983180093103899,0.3364011594351205,0.368137117872396,0.3427483511225756,0.3871786929347613
Belgium,0.283952298928476,0.3234899608045929,0.3558389568850522,0.3630276226807098,0.3666219555785386,0.37381062137419624,0.37381062137419624,0.37740495427202503
Belize,0.25470618351980495,0.2873608224326005,0.3787938113884279,0.3657319558233097,0.3526701002581915,0.3787938113884279,0.3787938113884279,0.40491752251866436
Benin,0.36981124243265756,0.34401045807689073,0.352610719528813,0.3612109809807353,0.40421228824034666,0.33541019662496846,0.3096094122692017,0.34401045807689073
Bhutan,0.4361062705869786,0.3634218921558155,0.3322714442567456,0.311504478990699,0.3322714442567456,0.3426549268897689,0.3322714442567456,0.3634218921558155
Bolivia (Plurinational State of),0.2857978913263271,0.3323231294492176,0.33896959203820193,0.33896959203820193,0.33896959203820193,0.36555544239413934,0.38549483016109237,0.42537360569499855
Bosnia and Herzegovina,0.2763922528880056,0.35424922553251426,0.3503563769002888,0.35814207416473964,0.36982062006141597,0.36982062006141597,0.3737134686936414,0.3659277714291906
Botswana,0.3549608828598057,0.32436080675120177,0.34272085241636413,0.38556095896840964,0.3916809741901305,0.3304808219729226,0.32436080675120177,0.36720091330324733
Brazil,0.3635001472791517,0.3461906164563349,0.3461906164563349,0.33753585104492656,0.33753585104492656,0.3461906164563349,0.3635001472791517,0.3851370608076726
Brunei Darussalam,0.39722592722947647,0.34955881596193933,0.3654478530511183,0.30189170469440213,0.30189170469440213,0.3336697788727603,0.34955881596193933,0.4131149643186556
Bulgaria,0.2808473216727749,0.32844856263426214,0.33796881082655955,0.33796881082655955,0.3617694313073032,0.3712896794996007,0.40461054817264175,0.39033017588419555
Burkina Faso,0.22566773346211003,0.3008903112828134,0.4034665537655907,0.35559764060696125,0.3350823921104058,0.4171433860966276,0.3829513052690352,0.36927447293799825
Burundi,0.2719717164121632,0.3759609020991668,0.4519529993319772,0.41595674274801436,0.34396422958008877,0.32796589332054976,0.2719717164121632,0.32796589332054976
Cabo Verde,0.3645371031502717,0.3645371031502717,0.3417535342033797,0.3265644882387851,0.3493480571856771,0.33415901122108244,0.3797261491148664,0.3645371031502717
Cambodia,0.33246416803016543,0.3688274364084647,0.3584379311575221,0.38960644691035007,0.3792169416594074,0.3584379311575221,0.32207466277922275,0.3116851575282801
Cameroon,0.323016229047013,0.33804023970036245,0.37560026633373605,0.2854562024136394,0.37560026633373605,0.3680882610070614,0.3680882610070614,0.3831122716604108
Canada,0.2967485814138445,0.325350854321203,0.3789801160225002,0.3646789795688209,0.3646789795688209,0.3611036954554011,0.3575284113419813,0.3718295477956606
Central African Republic,0.29704782891475423,0.3819186371761126,0.3225090713931617,0.3225090713931617,0.3055349097408901,0.37343155634997677,0.39889279882838424,0.40737987965452005
Chad,0.4716636279457675,0.3727664156345582,0.31190659267381393,0.29669163693362793,0.27386920332334885,0.3651589377644651,0.34994398202427907,0.34994398202427907
Chile,0.34479411998469406,0.3250915988427115,0.3349428594137028,0.3349428594137028,0.34479411998469406,0.36449664112667657,0.3743479016976678,0.39897605312514595
China,0.33514033112142566,0.3202452052938067,0.33514033112142566,0.34258789403523504,0.357483019862854,0.3649305827766635,0.37237814569047295,0.3947208344319013
Colombia,0.3257176047655712,0.3257176047655712,0.3612504343763608,0.34940615783943096,0.3612504343763608,0.3553282961078959,0.37901684918175566,0.3671725726448258
Comoros,0.46337031662666794,0.3867801816470534,0.336996593910304,0.3638031411531691,0.3178490601654004,0.3178490601654004,0.3063605399184582,0.3063605399184582
Congo,0.26488235282859013,0.2960449825731301,0.31162629744540016,0.2960449825731301,0.31162629744540016,0.3739515569344802,0.3739515569344802,0.5297647056571803
Congo (Democratic Republic of the),0.13647661758759874,0.29244989483056877,0.389933193107425,0.34119154396899687,0.3509398737966825,0.3801848632797394,0.42892651241816754,0.41917818259048184
Costa Rica,0.29344251039864905,0.3024715107186075,0.3656745129583165,0.3792180134382542,0.3656745129583165,0.374703513278275,0.3701890131182957,0.3656745129583165
Croatia,0.35960505768024875,0.3222434932459372,0.3782858398974045,0.3642752532345377,0.3642752532345377,0.34092427546309295,0.3502646665716708,0.3455944710173819
Cyprus,0.2942583213447854,0.2942583213447854,0.3497787593343676,0.36643489073124225,0.3719869345302005,0.3830910221281169,0.37753897832915867,0.37753897832915867
Czechia,0.2877173755936682,0.3230510883858731,0.3482894546660194,0.3533371279220487,0.3533371279220487,0.3937185139702828,0.38867084071425356,0.3684801476901365
Côte d'Ivoire,0.3591517718678645,0.34024904703271375,0.3843554049813988,0.3717535884246317,0.3780544967030153,0.32134632219756293,0.32764723047594657,0.34024904703271375
Denmark,0.28948332456305964,0.3252220066078818,0.37168229326615065,0.36453455685718616,0.36810842506166846,0.36453455685718616,0.36810842506166846,0.36810842506166846
Djibouti,0.3327948388969033,0.36526262805757687,0.34902873347724006,0.3814965226379136,0.3733795753477452,0.3327948388969033,0.3327948388969033,0.3571456807674085
Dominica,0.33169401323835973,0.3246366938077563,0.3599232909607733,0.3246366938077563,0.38109524925258353,0.3528659715301699,0.36698061039137675,0.38109524925258353
Dominican Republic,0.26671102139390207,0.2921120710504641,0.3556146951918694,0.3556146951918694,0.374665482434291,0.3810157448484315,0.387366007262572,0.3937162696767125
Ecuador,0.15584774029498785,0.26446889262179757,0.354199409761336,0.36836738615178943,0.3967033389326964,0.40142599772951415,0.406148656526332,0.40142599772951415
Egypt,0.3939620048961604,0.3939620048961604,0.3333524656813665,0.34850485048506497,0.37123342769061274,0.34850485048506497,0.31062388847581873,0.31820008087766805
El Salvador,0.4019948238474739,0.3617953414627265,0.3467205355684463,0.34169560027035284,0.3366706649722594,0.3467205355684463,0.34169560027035284,0.3467205355684463
Equatorial Guinea,0.488322233352545,0.15626311467281442,0.292993340011527,0.2539275613433234,0.2734604506774252,0.3320591186797306,0.3515920080138324,0.5273880120207486
Eritrea,0.4956916947149257,0.4691367824980547,0.3275105840080759,0.3009556717912049,0.2832523969799576,0.2832523969799576,0.3009556717912049,0.29210403438558125
Estonia,0.3131734672703034,0.3011283339137532,0.379421700731329,0.3493088673399537,0.3493088673399537,0.36135400069650386,0.37339913405305397,0.3914668340878792
Eswatini (Kingdom of),0.22875948384005068,0.29340890318615204,0.4077886451061773,0.4227077418783546,0.36800438704703814,0.36303135478964565,0.3580583225322533,0.3481122580174685
Ethiopia,0.35156152465532625,0.32759142070155395,0.4394519058191578,0.35955155930658367,0.36754159395784103,0.32759142070155395,0.3196013860502966,0.3196013860502966
Fiji,0.3670569895525381,0.34721607119834685,0.3571365303754425,0.33729561202125125,0.34721607119834685,0.34721607119834685,0.3670569895525381,0.3571365303754425
Finland,0.27221568026200016,0.3202537414847061,0.35628228740173556,0.35628228740173556,0.3722949744759709,0.3803013180130885,0.3803013180130885,0.3762981462445297
France,0.31576626230910965,0.3390332500582019,0.35565252702183925,0.35565252702183925,0.35897638241456675,0.3623002378072942,0.3689479485927491,0.3689479485927491
Gabon,0.3861521399361979,0.3728365489039152,0.3328897758070672,0.3462053668393499,0.3195741847747845,0.3728365489039152,0.3328897758070672,0.3595209578716326
Gambia,0.21661214442955296,0.2948331965846693,0.3429692286801255,0.37305424873978565,0.3670372447278536,0.3670372447278536,0.42119028083524185,0.4031392687994458
Georgia,0.3131127061224069,0.35119398119134826,0.40196901461660345,0.3554252339767862,0.3554252339767862,0.3554252339767862,0.3554252339767862,0.33426897004959655
Germany,0.3224120327973707,0.3388616263074406,0.3618910572215385,0.3520213011154965,0.35531121981751057,0.3618910572215385,0.3651809759235525,0.3684708946255665
Ghana,0.3080404408677945,0.3805205446013932,0.3926005618903263,0.3684405273124601,0.3322004754456607,0.3503205013790604,0.3322004754456607,0.356360510023527
Greece,0.2971479631305622,0.37143495391320275,0.3961972841740829,0.37556200895668274,0.3631808438262427,0.34254556860884255,0.32603734843492244,0.34667262365232254
Grenada,0.32476172123708896,0.3374974750110925,0.38844049010710646,0.38844049010710646,0.36933685944610123,0.3566011056720977,0.3374974750110925,0.3183938443500873
Guatemala,0.30069359620979336,0.3816495644201223,0.3700844261043611,0.3585192877885998,0.36430185694648043,0.3585192877885998,0.3585192877885998,0.3296064419991966
Guinea,0.38057217129990956,0.3425149541699186,0.33490351074392044,0.38818361472590773,0.35012639759591674,0.35773784102191497,0.3272920673179222,0.3425149541699186
Guinea-Bissau,0.3768943064125807,0.3768943064125807,0.3709118571044445,0.32305226263935494,0.28715756679053767,0.2811751174824015,0.3768943064125807,0.412789002261398
Guyana,0.3209115162896192,0.3938459518099872,0.33549840339369275,0.3573787340498032,0.3500852904977664,0.36467217760184,0.37196562115387677,0.328204959841656
Haiti,0.2948717948717949,0.235042735042735,0.43589743589743585,0.45299145299145294,0.4316239316239316,0.30769230769230765,0.30769230769230765,0.2948717948717949
Honduras,0.29017164609862245,0.33162473839842566,0.3776837298426514,0.350048334976116,0.38689552813149664,0.3776837298426514,0.3546542341205386,0.350048334976116
Hungary,0.3250836060636127,0.38245130125130905,0.36332873618874356,0.36332873618874356,0.35854809492310225,0.3489868123918195,0.33942552986053676,0.3442061711261782
Iceland,0.3615011777928393,0.3695345372993468,0.3534678182863318,0.3454344587798242,0.34945113853307797,0.34945113853307797,0.3534678182863318,0.3454344587798242
India,0.4080170538038705,0.3691582867749304,0.3205848279887553,0.3108701362315204,0.3205848279887553,0.3594435950176954,0.3497289032604604,0.3788729785321654
Indonesia,0.22284209015495854,0.3119789262169419,0.38997365777117743,0.36768944875568155,0.3788315532634295,0.3788315532634295,0.3788315532634295,0.36768944875568155
Iran (Islamic Republic of),0.27297810291604985,0.31497473413390364,0.40946715437407477,0.3517217864495258,0.3569713653517575,0.33072347084059883,0.37272010205845263,0.3989679965696113
Iraq,0.553212276613748,0.2860808599494629,0.3255402889080095,0.2860808599494629,0.3156754316683729,0.3156754316683729,0.3354051461476462,0.3354051461476462
